zip_name,median_household_income,medincome_total,medincome_under25,medincome_2544,medincome_4564,medincome_65plus,state_fips_code,zip_code
ZCTA5 11972,89531,89531,-666666666,138914,64917,-666666666,36,11972
ZCTA5 11973,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,36,11973
ZCTA5 11975,142969,142969,-666666666,-666666666,-666666666,-666666666,36,11975
ZCTA5 11976,144167,144167,-666666666,-666666666,178750,95469,36,11976
ZCTA5 11977,117216,117216,-666666666,105625,136250,102143,36,11977
ZCTA5 11978,103990,103990,-666666666,67250,115656,105455,36,11978
ZCTA5 11980,98702,98702,-666666666,101650,110608,54313,36,11980
ZCTA5 12007,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,36,12007
ZCTA5 12008,97083,97083,-666666666,109583,118021,-666666666,36,12008
ZCTA5 12009,90524,90524,70781,96667,114798,63879,36,12009
ZCTA5 12010,49036,49036,29325,47455,66803,34696,36,12010
ZCTA5 12015,63068,63068,48393,82500,80729,33750,36,12015
ZCTA5 12017,68393,68393,-666666666,105227,71250,68750,36,12017
ZCTA5 12018,96667,96667,-666666666,107500,104813,65806,36,12018
ZCTA5 12019,106866,106866,-666666666,114692,122453,64880,36,12019
ZCTA5 12020,82933,82933,53542,96747,93732,57007,36,12020
ZCTA5 12022,50000,50000,-666666666,120714,72841,35268,36,12022
ZCTA5 12023,74583,74583,-666666666,98125,80625,58160,36,12023
ZCTA5 12024,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,36,12024
ZCTA5 12025,63378,63378,-666666666,84375,63548,52667,36,12025
ZCTA5 12027,101667,101667,-666666666,124583,126786,59531,36,12027
ZCTA5 12028,74091,74091,-666666666,69250,89792,46150,36,12028
ZCTA5 12029,96932,96932,-666666666,82917,105521,96786,36,12029
ZCTA5 12031,33889,33889,-666666666,-666666666,62813,15556,36,12031
ZCTA5 12032,48971,48971,-666666666,91447,73958,39063,36,12032
ZCTA5 12033,77232,77232,47273,85179,78762,69091,36,12033
ZCTA5 12035,58250,58250,-666666666,71319,114063,28167,36,12035
ZCTA5 12036,57045,57045,-666666666,57159,-666666666,15625,36,12036
ZCTA5 12037,58266,58266,-666666666,75972,66313,45852,36,12037
ZCTA5 12040,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,36,12040
ZCTA5 12041,94432,94432,-666666666,-666666666,109750,-666666666,36,12041
ZCTA5 12042,78333,78333,-666666666,-666666666,78611,-666666666,36,12042
ZCTA5 12043,55198,55198,39345,53879,68600,47054,36,12043
ZCTA5 12045,51750,51750,-666666666,42679,72583,52167,36,12045
ZCTA5 12046,87240,87240,-666666666,89524,87240,-666666666,36,12046
ZCTA5 12047,58199,58199,42235,64926,71173,43906,36,12047
ZCTA5 12051,58704,58704,103245,80625,88641,35114,36,12051
ZCTA5 12052,77679,77679,-666666666,73750,102750,45625,36,12052
ZCTA5 12053,93571,93571,-666666666,100809,118750,62679,36,12053
ZCTA5 12054,103384,103384,-666666666,115208,125927,72321,36,12054
ZCTA5 12056,85284,85284,-666666666,104063,92250,71346,36,12056
ZCTA5 12057,63158,63158,-666666666,72063,65833,39375,36,12057
ZCTA5 12058,70030,70030,-666666666,71845,85585,23438,36,12058
ZCTA5 12059,80278,80278,-666666666,90417,88250,54167,36,12059
ZCTA5 12060,83155,83155,-666666666,50938,87054,79063,36,12060
ZCTA5 12061,98226,98226,-666666666,111458,118397,54173,36,12061
ZCTA5 12062,73929,73929,-666666666,75517,69805,56094,36,12062
ZCTA5 12063,-666666666,-666666666,-666666666,-666666666,-666666666,84524,36,12063
ZCTA5 12064,57500,57500,-666666666,74091,57396,43750,36,12064
ZCTA5 12065,93840,93840,35066,100216,108457,66318,36,12065
ZCTA5 12066,68424,68424,52188,76250,85469,41563,36,12066
ZCTA5 12067,80938,80938,-666666666,102000,107917,55536,36,12067
ZCTA5 12068,65286,65286,50395,77045,80648,41361,36,12068
ZCTA5 12069,40515,40515,-666666666,-666666666,-666666666,44297,36,12069
ZCTA5 12070,53203,53203,-666666666,46042,109375,37105,36,12070
ZCTA5 12071,53875,53875,-666666666,-666666666,57386,38625,36,12071
ZCTA5 12072,58750,58750,30417,52014,83824,36375,36,12072
ZCTA5 12074,81008,81008,-666666666,117782,85583,52727,36,12074
ZCTA5 12075,72419,72419,-666666666,71589,125556,57750,36,12075
ZCTA5 12076,56765,56765,-666666666,56250,62813,48750,36,12076
ZCTA5 12077,109052,109052,70714,116250,147059,55500,36,12077
ZCTA5 12078,44155,44155,29779,47669,50060,37639,36,12078
ZCTA5 12083,78972,78972,-666666666,76964,105078,50313,36,12083
ZCTA5 12084,79239,79239,54613,97019,90650,62578,36,12084
ZCTA5 12085,30625,30625,-666666666,32167,-666666666,-666666666,36,12085
ZCTA5 12086,62500,62500,-666666666,51771,93056,60469,36,12086
ZCTA5 12087,60057,60057,-666666666,66250,53500,60909,36,12087
ZCTA5 12089,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,36,12089
ZCTA5 12090,54070,54070,46136,54117,71250,43171,36,12090
ZCTA5 12092,35878,35878,-666666666,30779,81696,26656,36,12092
ZCTA5 12093,52188,52188,-666666666,60417,53661,40417,36,12093
ZCTA5 12094,82730,82730,-666666666,84847,115875,55038,36,12094
ZCTA5 12095,54898,54898,-666666666,67026,60347,39643,36,12095
ZCTA5 12106,83750,83750,-666666666,67000,106304,68672,36,12106
ZCTA5 12108,73750,73750,-666666666,-666666666,74375,77917,36,12108
ZCTA5 12110,81953,81953,45550,77339,95859,54412,36,12110
ZCTA5 12115,-666666666,-666666666,-666666666,-666666666,-666666666,193906,36,12115
ZCTA5 12116,49241,49241,-666666666,93750,57143,39783,36,12116
ZCTA5 12117,56417,56417,19375,65179,61250,46813,36,12117
ZCTA5 12118,76431,76431,-666666666,83845,97431,54071,36,12118
ZCTA5 12120,64188,64188,-666666666,79167,85625,46111,36,12120
ZCTA5 12121,103707,103707,-666666666,110864,115855,67625,36,12121
ZCTA5 12122,50679,50679,-666666666,71190,50250,48750,36,12122
ZCTA5 12123,92946,92946,57750,105781,110875,46765,36,12123
ZCTA5 12124,65806,65806,-666666666,-666666666,94028,-666666666,36,12124
ZCTA5 12125,66328,66328,-666666666,65978,56635,78750,36,12125
ZCTA5 12130,-666666666,-666666666,-666666666,59231,151378,-666666666,36,12130
ZCTA5 12131,43750,43750,-666666666,-666666666,-666666666,56250,36,12131
ZCTA5 12132,-666666666,-666666666,-666666666,-666666666,-666666666,139861,36,12132
ZCTA5 12134,57955,57955,-666666666,47750,74000,46875,36,12134
ZCTA5 12136,102050,102050,-666666666,107692,124167,100650,36,12136
ZCTA5 12137,74196,74196,-666666666,68438,80114,54000,36,12137
ZCTA5 12138,62500,62500,-666666666,97839,65278,45446,36,12138
ZCTA5 12139,73438,73438,-666666666,71250,74583,62500,36,12139
ZCTA5 12140,96364,96364,-666666666,118167,110833,65714,36,12140
ZCTA5 12143,63685,63685,38309,83710,76974,43580,36,12143
ZCTA5 12144,72006,72006,55324,71239,93813,49773,36,12144
ZCTA5 12147,76250,76250,-666666666,-666666666,132500,62875,36,12147
ZCTA5 12148,111476,111476,-666666666,142917,169632,57292,36,12148
ZCTA5 12149,57500,57500,49167,70515,72250,37619,36,12149
ZCTA5 12150,69766,69766,-666666666,76250,88500,68250,36,12150
ZCTA5 12151,96000,96000,-666666666,98750,102188,66250,36,12151
ZCTA5 12153,85833,85833,-666666666,100735,-666666666,-666666666,36,12153
ZCTA5 12154,75578,75578,33958,95694,77377,56875,36,12154
ZCTA5 12155,58295,58295,-666666666,62188,69500,39167,36,12155
ZCTA5 12156,135185,135185,-666666666,166513,135278,83295,36,12156
ZCTA5 12157,70988,70988,-666666666,80357,94464,43299,36,12157
ZCTA5 12158,85043,85043,-666666666,87159,116059,52625,36,12158
ZCTA5 12159,89009,89009,-666666666,59225,150865,67250,36,12159
ZCTA5 12160,65469,65469,-666666666,66964,94479,43125,36,12160
ZCTA5 12161,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,36,12161
ZCTA5 12164,72083,72083,-666666666,-666666666,88750,64375,36,12164
ZCTA5 12165,97500,97500,-666666666,71250,144063,104583,36,12165
ZCTA5 12166,44688,44688,110833,42857,54250,37604,36,12166
ZCTA5 12167,45966,45966,15577,45385,55833,38636,36,12167
ZCTA5 12168,75795,75795,-666666666,81806,81505,66167,36,12168
ZCTA5 12169,102857,102857,-666666666,-666666666,102857,-666666666,36,12169
ZCTA5 12170,87530,87530,-666666666,109524,89554,55083,36,12170
ZCTA5 12172,47841,47841,-666666666,-666666666,48295,-666666666,36,12172
ZCTA5 12173,69609,69609,-666666666,93625,78077,35208,36,12173
ZCTA5 12174,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,36,12174
ZCTA5 12175,62639,62639,-666666666,91250,67813,56875,36,12175
ZCTA5 12176,-666666666,-666666666,-666666666,-666666666,77989,-666666666,36,12176
ZCTA5 12177,113173,113173,-666666666,-666666666,114712,-666666666,36,12177
ZCTA5 12180,55315,55315,30089,55957,69412,40602,36,12180
ZCTA5 12182,52467,52467,45726,57232,61754,37667,36,12182
ZCTA5 12183,55104,55104,103237,64348,54861,40469,36,12183
ZCTA5 12184,75757,75757,28523,77283,92599,52733,36,12184
ZCTA5 12185,80500,80500,-666666666,95000,125550,49219,36,12185
ZCTA5 12186,106250,106250,85461,122903,114375,89000,36,12186
ZCTA5 12187,58214,58214,-666666666,57857,65368,51250,36,12187
ZCTA5 12188,70328,70328,-666666666,71250,84688,48289,36,12188
ZCTA5 12189,52594,52594,31278,58477,57939,39008,36,12189
ZCTA5 12190,50833,50833,-666666666,67813,63875,25625,36,12190
ZCTA5 12192,72411,72411,-666666666,86107,64458,72411,36,12192
ZCTA5 12193,63750,63750,-666666666,-666666666,85455,57125,36,12193
ZCTA5 12194,42250,42250,-666666666,48333,-666666666,41750,36,12194
ZCTA5 12195,29563,29563,-666666666,-666666666,28188,-666666666,36,12195
ZCTA5 12196,94766,94766,-666666666,94917,140375,68233,36,12196
ZCTA5 12197,48704,48704,-666666666,86875,55577,40000,36,12197
ZCTA5 12198,77714,77714,43250,82417,96875,55577,36,12198
ZCTA5 12202,27750,27750,21599,30144,24784,55987,36,12202
ZCTA5 12203,61519,61519,22260,70837,82224,50998,36,12203
ZCTA5 12204,57953,57953,58105,74193,50294,40075,36,12204
ZCTA5 12205,75514,75514,36198,97091,82266,56045,36,12205
ZCTA5 12206,36396,36396,-666666666,32509,46897,35456,36,12206
ZCTA5 12207,18582,18582,-666666666,-666666666,12049,15694,36,12207
ZCTA5 12208,64295,64295,24261,71766,86799,52978,36,12208
ZCTA5 12209,51286,51286,42330,50272,58177,41464,36,12209
ZCTA5 12210,40966,40966,32679,53327,39069,55357,36,12210
ZCTA5 12211,103946,103946,-666666666,105938,124402,69943,36,12211
ZCTA5 12222,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,36,12222
ZCTA5 12302,77740,77740,-666666666,74619,94657,53493,36,12302
ZCTA5 12303,67323,67323,41321,74500,84318,49444,36,12303
ZCTA5 12304,50949,50949,21469,48638,65893,41303,36,12304
ZCTA5 12305,37875,37875,-666666666,59514,26350,33269,36,12305
ZCTA5 12306,66231,66231,-666666666,76955,77855,48617,36,12306
ZCTA5 12307,27145,27145,36280,25224,28984,-666666666,36,12307
ZCTA5 12308,48092,48092,-666666666,46433,58504,38909,36,12308
ZCTA5 12309,108019,108019,-666666666,119580,120123,76303,36,12309
ZCTA5 12401,56668,56668,-666666666,52931,64282,46504,36,12401
ZCTA5 12404,52011,52011,-666666666,88239,63313,46918,36,12404
ZCTA5 12405,52813,52813,-666666666,-666666666,95703,-666666666,36,12405
ZCTA5 12406,-666666666,-666666666,-666666666,-666666666,67903,13655,36,12406
ZCTA5 12407,39402,39402,-666666666,-666666666,36563,47083,36,12407
ZCTA5 12409,91453,91453,-666666666,91379,95455,79550,36,12409
ZCTA5 12410,43148,43148,-666666666,-666666666,60208,37813,36,12410
ZCTA5 12411,80278,80278,-666666666,-666666666,91705,-666666666,36,12411
ZCTA5 12412,64702,64702,-666666666,-666666666,-666666666,70026,36,12412
ZCTA5 12413,41774,41774,53542,80769,40179,25225,36,12413
ZCTA5 12414,38498,38498,60188,62917,44432,31339,36,12414
ZCTA5 12416,28981,28981,-666666666,-666666666,-666666666,29398,36,12416
ZCTA5 12417,80833,80833,-666666666,-666666666,87614,-666666666,36,12417
ZCTA5 12418,70938,70938,-666666666,75875,-666666666,69750,36,12418
ZCTA5 12419,69219,69219,-666666666,-666666666,-666666666,52361,36,12419
ZCTA5 12420,106667,106667,-666666666,112574,-666666666,-666666666,36,12420
ZCTA5 12421,71771,71771,-666666666,-666666666,71458,60250,36,12421
ZCTA5 12422,-666666666,-666666666,-666666666,-666666666,141250,-666666666,36,12422
ZCTA5 12423,52708,52708,-666666666,65170,63438,38750,36,12423
ZCTA5 12424,65833,65833,-666666666,-666666666,54267,76827,36,12424
ZCTA5 12427,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,36,12427
ZCTA5 12428,47784,47784,-666666666,45714,57122,34708,36,12428
ZCTA5 12429,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,36,12429
ZCTA5 12430,54167,54167,-666666666,38636,54613,69688,36,12430
ZCTA5 12431,70694,70694,-666666666,-666666666,98304,65278,36,12431
ZCTA5 12432,21000,21000,-666666666,-666666666,-666666666,28125,36,12432
ZCTA5 12433,-666666666,-666666666,-666666666,-666666666,-666666666,60750,36,12433
ZCTA5 12434,37434,37434,-666666666,-666666666,76898,35132,36,12434
ZCTA5 12435,61042,61042,-666666666,-666666666,-666666666,63500,36,12435
ZCTA5 12436,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,36,12436
ZCTA5 12438,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,36,12438
ZCTA5 12439,36563,36563,-666666666,-666666666,90313,34188,36,12439
ZCTA5 12440,81985,81985,-666666666,-666666666,94583,78981,36,12440
ZCTA5 12441,34091,34091,-666666666,-666666666,-666666666,-666666666,36,12441
ZCTA5 12442,29091,29091,-666666666,-666666666,37917,22083,36,12442
ZCTA5 12443,96515,96515,-666666666,102292,118346,65625,36,12443
ZCTA5 12444,59615,59615,-666666666,39107,111500,55774,36,12444
ZCTA5 12446,59268,59268,-666666666,74618,70972,56875,36,12446
ZCTA5 12448,123393,123393,-666666666,-666666666,-666666666,124464,36,12448
ZCTA5 12449,52799,52799,-666666666,68173,58194,48333,36,12449
ZCTA5 12450,51853,51853,-666666666,-666666666,-666666666,-666666666,36,12450
ZCTA5 12451,58775,58775,-666666666,59730,77396,21722,36,12451
ZCTA5 12452,62847,62847,-666666666,-666666666,-666666666,-666666666,36,12452
ZCTA5 12453,-666666666,-666666666,-666666666,-666666666,-666666666,63750,36,12453
ZCTA5 12454,54432,54432,-666666666,53125,105714,45341,36,12454
ZCTA5 12455,55402,55402,-666666666,56875,62784,44554,36,12455
ZCTA5 12456,61250,61250,-666666666,-666666666,59722,-666666666,36,12456
ZCTA5 12457,57542,57542,-666666666,61449,58083,23507,36,12457
ZCTA5 12458,46488,46488,-666666666,79773,-666666666,44471,36,12458
ZCTA5 12459,-666666666,-666666666,-666666666,-666666666,85568,37292,36,12459
ZCTA5 12460,27143,27143,-666666666,-666666666,-666666666,16739,36,12460
ZCTA5 12461,80808,80808,-666666666,-666666666,96996,-666666666,36,12461
ZCTA5 12463,73945,73945,-666666666,72697,89821,24750,36,12463
ZCTA5 12464,50972,50972,-666666666,-666666666,54861,36875,36,12464
ZCTA5 12465,45735,45735,-666666666,-666666666,63281,33750,36,12465
ZCTA5 12466,70000,70000,-666666666,61726,73750,67446,36,12466
ZCTA5 12468,54338,54338,-666666666,62083,88056,43333,36,12468
ZCTA5 12469,48400,48400,-666666666,48125,86667,41719,36,12469
ZCTA5 12470,63750,63750,-666666666,64583,-666666666,-666666666,36,12470
ZCTA5 12471,78516,78516,-666666666,-666666666,107973,-666666666,36,12471
ZCTA5 12472,60750,60750,-666666666,70871,61625,-666666666,36,12472
ZCTA5 12473,47458,47458,-666666666,-666666666,63250,-666666666,36,12473
ZCTA5 12474,49545,49545,-666666666,48015,78036,44338,36,12474
ZCTA5 12475,-666666666,-666666666,-666666666,-666666666,25509,-666666666,36,12475
ZCTA5 12477,57527,57527,31250,74595,68000,38616,36,12477
ZCTA5 12480,-666666666,-666666666,-666666666,-666666666,94783,38480,36,12480
ZCTA5 12481,54424,54424,-666666666,73355,52314,54621,36,12481
ZCTA5 12482,36483,36483,-666666666,-666666666,-666666666,37344,36,12482
ZCTA5 12483,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,36,12483
ZCTA5 12484,65485,65485,-666666666,66760,112679,43676,36,12484
ZCTA5 12485,55303,55303,-666666666,-666666666,85969,-666666666,36,12485
ZCTA5 12486,89318,89318,-666666666,89261,141607,62639,36,12486
ZCTA5 12487,65243,65243,-666666666,78482,105714,46555,36,12487
ZCTA5 12489,27188,27188,-666666666,-666666666,-666666666,-666666666,36,12489
ZCTA5 12490,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,36,12490
ZCTA5 12491,77794,77794,-666666666,-666666666,106389,46000,36,12491
ZCTA5 12492,-666666666,-666666666,-666666666,-666666666,105288,32917,36,12492
ZCTA5 12493,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,36,12493
ZCTA5 12494,100000,100000,-666666666,-666666666,-666666666,101136,36,12494
ZCTA5 12495,89231,89231,-666666666,-666666666,88077,-666666666,36,12495
ZCTA5 12496,65197,65197,-666666666,71875,70938,50000,36,12496
ZCTA5 12498,61797,61797,-666666666,52847,77169,55625,36,12498
ZCTA5 12501,65345,65345,-666666666,62740,77353,77656,36,12501
ZCTA5 12502,76780,76780,-666666666,79167,75625,80417,36,12502
ZCTA5 12503,69844,69844,-666666666,41477,81875,81563,36,12503
ZCTA5 12504,168438,168438,-666666666,-666666666,-666666666,-666666666,36,12504
ZCTA5 12507,77813,77813,-666666666,250001,96667,-666666666,36,12507
ZCTA5 12508,75962,75962,-666666666,81909,100975,41603,36,12508
ZCTA5 12512,76964,76964,-666666666,-666666666,-666666666,-666666666,36,12512
ZCTA5 12513,-666666666,-666666666,-666666666,-666666666,-666666666,34926,36,12513
ZCTA5 12514,113140,113140,-666666666,158854,107850,113558,36,12514
ZCTA5 12515,97039,97039,-666666666,74750,130387,59875,36,12515
ZCTA5 12516,91750,91750,-666666666,91450,93125,105859,36,12516
ZCTA5 12517,-666666666,-666666666,-666666666,83580,-666666666,-666666666,36,12517
ZCTA5 12518,82230,82230,-666666666,83594,114071,51788,36,12518
ZCTA5 12520,101500,101500,81875,130833,105938,56797,36,12520
ZCTA5 12521,92610,92610,-666666666,94440,94722,49491,36,12521
ZCTA5 12522,55417,55417,-666666666,79926,78690,44613,36,12522
ZCTA5 12523,56991,56991,-666666666,75385,62969,55188,36,12523
ZCTA5 12524,82196,82196,61389,91304,105583,52619,36,12524
ZCTA5 12525,78979,78979,-666666666,75667,112222,68438,36,12525
ZCTA5 12526,76964,76964,-666666666,75817,95208,59079,36,12526
ZCTA5 12527,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,36,12527
ZCTA5 12528,75502,75502,35412,80991,87015,59444,36,12528
ZCTA5 12529,83892,83892,-666666666,49688,84228,93906,36,12529
ZCTA5 12530,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,36,12530
ZCTA5 12531,117478,117478,-666666666,84688,134773,-666666666,36,12531
ZCTA5 12533,105150,105150,97883,98406,128772,88118,36,12533
ZCTA5 12534,53743,53743,27070,55550,64866,43242,36,12534
ZCTA5 12538,75297,75297,16193,96333,84226,60833,36,12538
ZCTA5 12540,120341,120341,-666666666,142344,136571,74107,36,12540
ZCTA5 12542,84777,84777,-666666666,101000,115559,48099,36,12542
ZCTA5 12543,75563,75563,-666666666,81500,95469,22000,36,12543
ZCTA5 12545,85286,85286,-666666666,71522,111319,49079,36,12545
ZCTA5 12546,66208,66208,-666666666,66532,82059,51815,36,12546
ZCTA5 12547,87222,87222,-666666666,95938,93200,63750,36,12547
ZCTA5 12548,70509,70509,-666666666,128942,71944,58485,36,12548
ZCTA5 12549,92870,92870,86000,82279,109250,51250,36,12549
ZCTA5 12550,62222,62222,33442,65292,72562,48246,36,12550
ZCTA5 12553,81709,81709,-666666666,82869,105478,47860,36,12553
ZCTA5 12561,72907,72907,15660,90647,93667,61500,36,12561
ZCTA5 12563,103098,103098,-666666666,118534,104750,69041,36,12563
ZCTA5 12564,91545,91545,-666666666,90769,120000,41693,36,12564
ZCTA5 12565,50472,50472,75083,32604,54231,50673,36,12565
